Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Indonesia,IDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.29755032,37.79760276,38.20756779,37.8609236,38.12019148,38.08297442,38.04472136,37.69191742,38.28775968,38.16361319,38.21755857,37.30104227,36.4645621,36.46757498,35.98745371,35.78513288,35.82677405,37.6240463,37.94562077,38.06067689,38.25428793,38.06600861,38.14482349,37.93859952,37.95825552,38.07767449,38.35887248,38.88002608,39.20511459,39.46589906,39.4104013,39.47498438,39.51176183
IDA only,IDX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.61544046,39.58807214,39.50894473,39.50785419,39.57573406,39.66597601,39.66243829,39.66309467,39.77262069,39.78726531,39.84045507,39.86211761,39.88594167,39.8975172,39.91758911,39.94433273,39.89846837,39.94507994,40.02237282,40.09735914,40.1659794,40.26361448,40.3107753,40.50585415,40.68932309,40.89698925,41.04300892,41.278085,41.34441539,41.38093196,41.25254578,42.13416683,42.26848728
Isle of Man,IMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.81598582,24.88146721,24.96077616,25.05943532,25.18711367,25.2938927,25.4020318,25.51501605,25.63157242,25.75333279,25.88010813,26.03668842,26.2054435,26.38477749,26.57873021,26.78427181,26.53936733,26.29384401,26.04951954,25.8049644,25.56010276,25.102294,24.64408037,24.02191645,23.40355075,22.78778825,22.1790659,21.57847432,20.98563563,23.35749331,22.88137172,23.01911714,23.54218602
Not classified,INX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75445018,35.10355366,35.85489289,36.9557866,37.47334317,37.87090054,38.65501923,39.14328196,39.77390931,40.40043829,40.67052185,40.84535091,41.61295439,41.84074548,41.74122837,42.28444347,42.28404618,43.01668253,43.4695991,44.31232269,44.78651028,45.09816928,45.22264539,45.41902501,45.33499698,45.23186952,45.54976159,45.7240035,45.88808752,45.92273047,45.86240469,46.47797956,46.80678372
"Iran, Islamic Rep.",IRN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.33001164,10.53491197,10.79967322,11.06641961,11.34860793,11.65723744,11.98691829,12.78500432,13.62265732,14.4963464,15.40684368,16.34970243,17.32302362,18.29030569,19.25321819,20.24626348,19.9155833,19.14580342,17.51503728,18.22456236,17.91629092,16.81461221,17.87583847,16.13799884,15.82728088,17.04913939,18.71636136,19.61957095,19.60477415,19.19035461,16.74518405,17.58564833,18.30098183
Iraq,IRQ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4795048,10.53349177,10.61419107,10.63659315,10.65947465,10.69095856,10.7153346,10.76260011,11.12004798,11.49121364,11.87709424,12.27635783,12.69007302,13.12658811,13.59065904,14.07525675,14.5839615,15.11381187,15.08642797,15.0352244,14.97437983,14.91090361,14.84563243,15.57934843,16.33436673,16.81147282,17.30823516,13.78732124,13.77724863,13.84635733,13.78006974,13.94441956,14.40237529
Iceland,ISL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.70342312,45.55318281,45.88169998,46.53488136,46.791834,46.68183249,46.33874902,46.22271747,46.38941162,46.99102233,47.23979604,46.7268109,46.93186404,46.79710178,46.24209841,46.67125986,46.00301988,45.52641982,45.63516644,46.56944827,47.04701941,47.25833111,47.72536139,47.64115504,47.32039157,47.40001276,46.76267572,46.38960138,46.0051582,45.82976971,45.71792786,45.9096816,46.0867637
Israel,ISR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6249589,40.84481026,41.63193917,41.62181,42.40120722,42.89345059,43.17940003,43.39708656,43.70956411,44.40801655,44.79823968,45.00051984,45.18057192,45.66456512,45.68505721,45.84897052,45.82164185,45.80860305,45.79363172,46.49220585,46.45754167,46.30053857,46.65322635,46.62428009,46.9678391,46.95034278,47.085359,47.05287572,47.49405826,47.60410045,47.77371203,47.87646521,47.9191972
Italy,ITA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.57981798,36.8915478,36.29189967,36.15875173,36.53681238,36.8954297,37.26483736,37.47374277,37.81325103,38.37437862,38.63748407,39.09558869,39.31467151,39.5155546,40.27731037,40.3422822,40.51439484,40.52781632,41.02340029,41.09217101,41.27591705,41.58561197,42.16057373,42.34797968,42.56540079,42.23316018,42.42696125,42.59246851,42.60392191,42.7511104,42.43975952,42.64010004,42.81470019
Jamaica,JAM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.472233,46.32675409,46.18344395,46.0382329,45.88382989,45.71947218,45.54777362,45.3698847,45.18265203,44.90881709,44.60597123,44.30483524,44.2077141,44.11918814,44.15264799,44.13741303,44.12011435,44.10009392,44.07750737,44.03086183,44.04664771,44.03769809,44.3883413,44.30502228,44.20370772,45.33278936,45.03916838,45.25815699,45.16499786,45.32793449,45.06353794,45.54600089,45.99031021
Jordan,JOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66237551,13.56590464,13.65873667,13.59608798,13.61711972,13.77131062,13.78003633,13.9022057,14.0676728,14.24665268,14.4325543,14.01430578,14.95356199,14.04533343,14.23219507,14.41098748,14.90414938,17.5195613,17.13961747,17.68056625,17.80858405,18.00068068,17.77067118,16.82476597,15.98425676,16.99565976,18.22909657,19.50862351,17.68832622,16.51911001,17.79998645,17.45300006,17.75280818
Japan,JPN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53341894,40.69670666,40.60873507,40.39434026,40.41784796,40.39647011,40.38198401,40.59303494,40.59542186,40.50301169,40.50772504,40.71033382,40.73730908,40.82297049,41.0825712,41.21275361,41.3290501,41.3588617,41.51657826,41.80252203,41.93045339,41.95943891,42.08414856,42.54405999,42.78783859,42.95701163,43.30186298,43.68193575,44.10613689,44.44047653,44.39993231,44.57545149,44.79073098
Kazakhstan,KAZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.76226864,48.77291665,48.79837236,48.87117481,49.00951699,49.14976684,49.23761844,49.32349781,49.43429254,49.50821886,49.52269845,49.52535945,49.53768699,49.69183404,49.62871672,49.79009895,49.95327477,50.10555516,50.24881321,50.24576065,50.26435768,50.28419327,50.29491563,50.30921321,50.30747415,50.28938221,50.2592308,50.24526093,50.23703431,50.23281328,49.09101363,49.56127142,49.69771246
Kenya,KEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.50140579,48.59422035,48.72411709,48.87884778,49.03633092,49.18613897,49.29859909,49.38015139,49.4455436,49.5197632,49.4459442,49.3676661,49.28951069,49.21433446,49.14139398,49.07259455,49.0101685,48.95366996,48.90198334,48.85963394,48.82156456,48.79057997,48.76434246,48.73720726,48.7116253,48.69089187,48.67062731,48.91293744,49.16822668,49.43084111,49.44575196,49.61165276,49.69698418
Kyrgyz Republic,KGZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.01260923,44.17657432,44.52201617,44.89670705,45.51573501,45.7007771,45.51105963,45.24759393,45.22441301,45.15598677,45.02624218,44.89167328,44.92804167,44.49054202,44.01821349,43.64800072,43.30775061,43.19560561,43.08222709,42.98616554,42.4629809,42.40171063,41.95752972,40.96332268,41.98413609,41.58337919,40.81934705,39.70625905,39.02917996,39.31937019,39.65863124,39.52914803,39.63074347
Cambodia,KHM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8473913,51.46207959,50.71852689,49.87351968,50.4664206,50.22362374,50.06047141,49.82698046,49.6540651,49.46247176,49.20321939,48.94488826,48.68896508,48.43767608,48.18674021,47.93589821,47.68798366,47.44023268,47.19698102,46.97496894,46.76810917,46.55966114,46.35345569,46.4393375,46.52707581,46.61855144,46.71485026,46.81133584,46.91222424,47.01747727,47.00908298,47.11391208,47.09530017
Kiribati,KIR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1542539,38.88318811,38.68924421,38.66322899,38.84598995,39.10099651,39.40751743,39.89733708,38.89479794,39.37751502,40.21714547,40.54962551,40.56113178,40.22231706,40.73072436,40.91414196,41.14897778,41.14369345,41.2249068,41.01403354,41.13743679,41.13098098,41.10847864,41.17018085,41.38266185,41.53913642,41.67462055,41.91712411,42.10493165,42.46404219,42.46407834,42.71700847,42.91244507
Kuwait,KWT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91853377,26.58970698,26.90374869,26.68840855,25.86974414,25.18330877,25.22633613,25.39469647,25.55751191,25.70694794,25.83623142,25.93915283,26.01753099,26.07156777,25.89131844,26.0023313,26.48078207,27.03200341,27.55368262,28.05840638,28.55389874,28.7233325,28.61483525,28.53392291,28.04689886,26.17799238,25.2314294,25.22494782,24.4888192,24.2717732,24.40531287,24.59712166,24.99416282
Latin America & Caribbean (excluding high income),LAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.08227436,35.20232899,35.61855896,36.09199136,36.58994787,37.16430779,37.31936318,37.78023016,38.07935231,38.33406671,38.55187101,38.94710646,39.32422539,39.61780528,39.98820823,40.28406137,40.42106642,40.51239363,40.52759294,40.86579227,40.80419577,40.66153054,40.83782436,40.87732142,40.81426755,40.99430029,41.18823656,41.38201545,41.62635939,41.88482953,41.10407373,41.54362427,41.96863548
Lao PDR,LAO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.27907678,48.20656043,48.11210994,48.01365127,47.87809963,47.76291226,47.65312515,47.56033466,47.52735301,47.45375624,47.40819838,47.3717086,47.34056333,47.30788015,47.26849435,47.18359603,47.05264202,46.93739902,46.83895152,46.76007588,46.69961084,46.65646908,46.62186684,46.59142792,46.56617315,46.57391188,46.61861626,46.66944474,46.7148521,46.75743844,46.76591572,46.90393038,46.95994685
Lebanon,LBN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9945044,22.30624621,22.72693264,22.99219881,23.200815,23.39629243,23.58531131,23.59299799,23.69458633,23.68821063,23.69106832,23.61224693,23.53713857,23.48246409,23.57334885,23.92832619,24.30150399,24.68370159,25.10804012,25.53265363,25.95845702,26.38537866,26.81530204,27.24868544,27.68461962,28.26680715,29.00981155,29.77655501,30.56754572,31.38592967,31.38442627,31.76587958,32.21106917
Liberia,LBR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.54750357,46.98422233,47.13788226,47.32314851,47.50129085,47.60221716,47.70317732,47.77283071,47.80180435,47.84553725,47.92386818,47.87980671,47.85365556,47.86680374,47.87971635,47.85140888,47.80442553,47.7571057,47.70528417,47.66633606,47.65354009,47.6085985,47.58947483,47.61363689,47.64893864,47.69436129,47.73566325,47.78660309,47.84746529,47.91356366,47.87009397,47.97717922,47.98117265
Libya,LBY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36176911,27.69077718,28.04834869,28.4221063,28.7990046,29.16808296,29.52932427,29.87939694,30.22262242,30.56945772,31.08575165,31.75653849,32.4204279,33.06923782,33.68366918,34.25639753,34.59604318,34.71530992,34.79560376,34.86829562,34.94474745,34.9476504,34.96222011,35.02440544,35.09744906,35.19053347,35.33106244,35.44800776,35.54765326,35.67139543,35.60352177,35.77905842,35.97936806
St. Lucia,LCA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.60897496,39.57920387,39.85392188,40.13490437,40.41090216,40.69454516,40.98597522,41.28088785,41.58141486,41.89525819,42.21874507,42.53969593,42.95891614,43.36916602,43.77186431,44.16491516,44.54952525,44.92084352,45.27614006,45.62886963,45.99907707,46.40053242,47.13063,46.12999809,46.23509868,46.35235068,46.46338745,46.56603019,46.44047736,47.44361649,47.26671202,47.29364274,47.663816
Latin America & Caribbean,LCN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1123546,35.2606167,35.68143058,36.11629558,36.56363414,37.09927226,37.26443754,37.7061079,37.99772716,38.22958512,38.42077397,38.80488323,39.14260964,39.41125443,39.78566068,40.14248365,40.27828496,40.3793649,40.42839022,40.76870054,40.71761558,40.62371434,40.81244892,40.84931028,40.80977072,40.97403577,41.15214143,41.30733929,41.54710296,41.80374842,41.05886267,41.47909445,41.90864584
Least developed countries: UN classification,LDC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.22963393,40.26555511,40.23290521,40.20635874,40.26277946,40.35704414,40.40296396,40.43958735,40.49703853,40.55088407,40.57362949,40.59332394,40.61399758,40.62393722,40.65868828,40.7006049,40.68497919,40.75901693,40.84243576,40.91344913,40.98018951,41.0314803,41.087171,41.20497665,41.33797956,41.5077241,41.64693202,41.88580814,41.9629525,42.00810201,41.84099147,42.85419309,42.99827044
Low income,LIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.82056468,43.85027093,43.83544158,43.76966191,43.80980515,43.9485576,43.92000347,43.87471651,43.83355433,43.89107213,43.9368191,43.92088413,43.87114647,43.81322072,43.75933611,43.70033249,43.51166207,43.38563747,43.2825265,43.19311947,43.11173527,43.07767549,43.02576933,43.11013374,43.22253232,43.32611327,43.37381916,43.42264604,43.44173353,43.4837176,43.31466431,44.35265249,44.42637473
Liechtenstein,LIE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.55028214,34.61117661,32.56168705,33.23106419,33.29064867,32.55766665,32.21299876,32.16182368,35.47204112,33.22169236,33.11728037,33.09034812,33.0809109,33.07502987,33.06936586,33.06247855,33.0644812,33.07807405,33.09943344,33.12446122,33.14011801,33.46957708,32.4316746,34.09816804,33.7295098,34.53667793,34.46551209,35.15601718,33.69756653,34.33768793,34.2671151,34.46723407,34.22307234
Lower middle income,LMC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.73175358,30.85181066,30.89004167,30.97132095,31.08764391,31.02049612,31.06058749,31.08990378,31.18786631,31.23668262,31.27475833,31.40061958,31.47863042,31.62946458,31.76338855,31.98395146,31.93991396,31.89465306,31.75205719,31.74522873,31.66178766,31.50602545,31.32688874,31.09652426,30.94225247,30.81051828,30.64497515,30.48788427,30.21631066,31.13917761,30.8410235,30.86840258,30.91257545
Low & middle income,LMY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.82043269,38.79981514,38.80921741,38.773698,38.84467593,38.84300093,38.82804883,38.80937993,38.83968383,38.86417961,38.85149287,38.83516394,38.83815105,38.86437786,38.8531182,38.91116306,38.82889218,38.81783299,38.68741616,38.63462215,38.50010032,38.44449184,38.39296182,38.29759623,38.23699178,38.22991218,38.20768945,38.19948903,38.1452336,38.51018662,38.19402744,38.48171135,38.27470887
Lesotho,LSO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06200221,46.24675365,46.43956315,46.65355328,46.8874739,47.1408405,47.33802169,47.53397163,47.72662966,47.91654329,47.76986213,47.60791146,47.43533713,47.25874938,47.08006872,46.90477404,46.74104849,46.49627793,46.22694016,45.9960812,45.73546404,45.45953342,45.17077509,44.8830175,44.94478562,45.05230859,45.08308949,45.1501845,45.23297537,45.31666238,45.31059901,45.44546289,45.51956028
Late-demographic dividend,LTE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.61902015,44.58067926,44.57332801,44.58204268,44.59939988,44.63897107,44.6450228,44.65583652,44.68316727,44.74683494,44.77861669,44.7512839,44.73994559,44.68728444,44.61721756,44.59490127,44.49033238,44.39763037,44.26118021,44.19268928,44.07184931,44.10773439,44.12685138,44.15645858,44.20298564,44.26245956,44.312817,44.42094671,44.48463139,44.58770563,44.3971349,44.57684513,44.38436274
Lithuania,LTU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.43650607,48.31912393,48.21804798,48.1298779,48.05197938,47.96899976,47.87129239,47.76006336,47.63342865,49.05280712,49.73907344,49.51396297,49.18231139,49.9978688,49.32054767,49.43667535,49.83988438,49.6234678,49.72793323,50.55341835,50.75490666,50.35914173,50.47312548,49.91933481,49.90419056,50.12386722,50.1307767,49.96382097,49.69343127,49.81319721,49.3842894,49.58824404,50.061308
Luxembourg,LUX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.47125127,35.50070761,37.44228485,36.53675974,37.35704404,36.27464302,37.37643493,38.31154697,38.53018758,39.87599462,39.59245707,40.32397913,40.65453334,41.1939983,42.12722552,42.50212556,42.87110466,43.24556121,43.5973462,43.50926467,43.66469711,44.0616879,44.47129232,44.41738067,44.63360899,45.57656551,45.46104385,46.34078872,46.52751858,45.92346986,46.74404812,46.7834134,47.07713932
Latvia,LVA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.27748575,47.26057166,47.36593755,47.50092029,47.58269231,47.68475262,47.72730372,48.59635315,48.41157731,47.88169627,48.33149881,49.12029575,49.0411604,49.25059095,48.8793415,48.8557744,48.87200419,48.75193945,49.42528736,50.14202092,50.59911677,50.08114032,50.22045325,50.15633645,49.6863818,49.62026169,50.0693607,49.83849331,49.84548755,49.84588438,49.72197636,49.32399315,49.38801561
"Macao SAR, China",MAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.52307529,40.94326595,41.70425348,41.72549344,42.00816446,42.45965857,43.01298915,43.61620663,43.84901555,44.81716846,45.79035142,46.16531435,46.5880067,45.96119775,46.37499639,47.11720685,47.20196318,48.12702822,48.23167412,48.71137795,48.44268588,48.83890395,48.66562752,49.21524081,49.2269919,49.54441582,49.91944825,49.70927063,49.78830011,49.9052104,49.94205044,50.10701669,50.24344702
St. Martin (French part),MAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.07971173,23.32555213,23.36375576,23.42863868,23.74379851,23.73001319,24.05158985,24.12866514,24.41782272,24.57633131,24.73925589,25.03259813,24.73401726,24.98551954,25.23686817,25.47712847,25.70178495,25.92810763,26.16001638,26.02330181,25.89126595,25.6711912,25.26435282,25.67291938,25.85354681,25.71825949,25.04304335,25.14002946,25.22813868,25.30292321,25.23700068,22.87093435,23.51259397
Monaco,MCO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.84498408,51.83289725,51.81747296,51.78254934,51.72846096,51.6450484,51.6192967,51.50861933,51.49547524,51.45563134,51.37298712,51.26989247,51.16333332,50.76785508,51.45735465,51.98625475,49.57016296,50.16844641,50.00077017,49.43939128,49.42125541,49.4665723,49.88890037,49.57641606,49.17374685,49.21866748,49.05537912,48.74308882,48.41482652,48.09247956,47.80511975,47.24962073,48.32021603
Madagascar,MDG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.35755914,48.3918299,48.43276033,48.47262447,48.50877025,48.54223936,48.55722216,48.56906723,48.5747905,48.57788985,48.5792641,48.56762936,48.5573504,48.56753044,48.58669256,48.61355095,48.59557848,48.58008375,48.56645411,48.54985511,48.53516099,48.52223835,48.51031628,48.50018064,48.48960921,48.47432651,48.53893502,48.6011026,48.66064247,48.72163671,48.70389561,48.84298561,48.97010219
Maldives,MDV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.33338959,20.66282515,22.03788866,23.46198052,24.93923826,26.39831337,27.69588005,28.97672132,30.2682451,31.56985532,32.90875979,33.14697814,33.39014829,33.62649284,33.86193331,34.09336199,33.86241544,33.09176346,32.26121011,31.51296441,30.71120312,29.99947294,29.36549326,28.79785848,28.50130312,28.44492463,28.40896394,28.12798062,27.5088992,26.73272064,26.70353553,26.83129312,27.42479666
Middle East & North Africa,MEA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74828607,17.81129988,18.11787262,18.05066857,18.38298421,18.36473667,18.37989719,18.45623033,18.58553819,19.0570148,19.40027506,19.68307323,19.5084489,19.86054919,20.17840185,20.5142714,20.57820111,20.77339971,20.09655959,20.34264843,20.20177892,20.05163802,20.28484307,20.14047877,20.18355625,20.58156116,21.03583215,20.80584933,20.18638355,19.7796605,19.41009001,19.35767647,19.76995068
Mexico,MEX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15348793,30.37500774,30.79510798,31.24362256,31.70172593,32.76945246,32.82553771,33.81097424,33.72993546,33.50332747,33.8839989,33.68280363,34.01520828,34.37647035,35.01745858,35.47577535,36.02758108,36.30882991,36.32756336,36.79384424,36.76715666,37.02976911,37.48068144,37.56543856,37.07417176,37.31752669,37.41565148,37.21422108,37.53872432,38.33120331,38.0061352,38.34177171,38.82893176
Marshall Islands,MHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.49470602,38.46857714,38.47627438,38.43897153,38.50946106,38.49492929,38.47804438,38.45959348,38.49303708,38.51346871,38.49395688,38.47320404,38.47458955,38.50144553,38.48808058,38.54940039,38.47040014,38.46391631,38.32611802,38.27096038,38.12608762,38.06262455,38.00503122,37.88698456,37.80442889,37.7796291,37.74145307,37.71742203,37.64595677,38.03533721,37.68631747,37.9116842,37.64452094
North Macedonia,MKD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.40652743,39.41496794,39.2782131,39.25401883,39.20914974,38.99751871,38.73457201,37.92935146,38.0059918,38.18275228,39.27484522,39.54067419,39.72618924,40.14250822,40.27903302,40.41616624,39.14386188,39.79309397,39.12799619,38.77717653,38.90559333,39.59675574,39.39078192,40.23065644,39.73046222,39.63556959,38.94224004,39.14866199,39.39910972,40.93083742,40.55828881,40.06280968,40.33179202
Mali,MLI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.02084105,42.96602508,42.92372771,42.90010621,42.89579836,42.90181302,42.83459526,42.79744211,42.77990364,42.76475573,42.74535568,42.68954938,42.64618315,42.61392977,42.5926916,42.57920563,42.50688472,42.45044782,42.40690996,42.37675908,42.36004499,42.28368295,42.23345829,42.20654998,42.19922534,42.98783026,42.23495573,41.46213509,41.52117943,41.60008288,38.06091261,39.22494511,39.84237662
Malta,MLT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.53701073,27.698063,28.13404407,28.64426886,28.88043851,29.03496826,29.45955681,30.00019741,30.10200424,30.4160346,30.20796205,29.49455809,30.8363395,30.5609044,29.00643957,30.95608671,31.18055047,32.67628664,33.68391869,34.05364172,34.31197781,35.04880607,36.97330804,37.73089622,38.24416636,38.35329482,38.85193254,39.16223916,39.78270938,40.09534138,40.66131349,40.52107258,41.02234674
Myanmar,MMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.45848262,45.54123747,45.21041553,45.02024353,44.77931161,44.5630732,44.3729708,44.2184033,44.0593819,43.71707949,43.28446841,42.94155109,42.58641518,42.19006771,41.81983066,41.46783494,41.14628822,40.86909883,40.62577783,40.39610759,40.22641108,40.14339712,40.03850741,39.92771177,39.83410801,39.76543218,39.35720745,38.94298852,39.37523149,38.79646106,37.71906674,,
