Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guinea,GIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,179.179,178.794,179.407,179.679,180.575,180.912,179.713,178.087,178.17,178.516,181.153,180.939,178.831,176.627,170.436,164.071,157.864,158.79,161.415,163.462,164.954,165.745,170.219,169.739,168.964,167.735,166.888,165.53,162.703,158.185,157.784,162.369,164.793,167.793,162.901,157.848,166.65,165.377,159.451,161.96,158.157,153.812,152.832,148.024,143.785,141.821,143.044,144.163,146.023,145.831,146.808,143.749,140.306,138.189,135.467,132.184,127.879,125.259,122.086,120.255,117.138,114.829,
"Gambia, The",GMB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,212.758,213.038,213.57,214.543,215.842,216.739,213.931,212.416,210.81,210.022,211.558,212.562,212.708,213.28,210.25,208.984,205.175,202.447,200.24,196.611,193.921,190.633,188.162,181.783,174.614,169.771,167.711,164.44,161.525,156.062,153.717,151.884,153.234,154.799,150.478,144.911,136.727,130.645,128.31,124.142,119.552,116.217,109.466,103.441,102.605,100.911,103.114,102.585,100.276,100.018,94.637,93.041,91.597,88.107,82.721,78.309,74.03,69.575,67.16,65.844,63.944,63.188,
Guinea-Bissau,GNB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,109.39,109.91,110.148,110.43,110.171,108.85,107.894,107.509,107.727,108.304,108.626,109.348,109.62,110.284,110.964,112.391,113.975,115.683,117.291,118.672,120.512,121.774,122.597,122.827,122.552,122.034,121.482,121.026,120.662,120.267,117.622,118.856,120.452,121.784,122.872,122.041,121.994,124.938,126.318,127.687,128.41,128.518,128.466,126.872,123.773,121.235,119.548,118.979,117.226,113.413,111.733,111.7,109.519,108.186,105.516,102.21,98.079,94.639,93.021,91.379,88.923,87.537,
Equatorial Guinea,GNQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,156.98,157.387,159.142,160.448,160.781,159.421,161.072,161.534,165.555,167.522,169.161,169.658,170.02,170.876,171.249,171.362,172.102,173.166,174.35,175.275,177.149,178.029,180.068,180.349,181.919,182.405,183.151,183.828,184.624,185.458,184.778,185.112,185.353,185.011,184.866,184.046,183.812,182.663,181.452,180.357,178.464,177.675,176.326,176.117,177.202,177.692,175.803,175.232,174.103,173.074,171.755,170.478,168.734,167.097,163.445,161.13,158.434,156.047,152.601,148.872,143.936,139.706,
Greece,GRC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,18.552,17.601,17.652,19.083,21.893,25.782,28.785,32.036,34.434,35.638,37.019,37.275,38.931,41.252,45.606,47.251,49.947,50.328,52.307,54.184,53.794,49.986,46.582,44.029,41.551,37.42,33.699,30.959,26.443,24.02,21.21,19.097,17.749,15.886,14.552,13.435,12.548,12.177,11.934,11.506,9.877,11.557,11.392,11.208,10.889,10.287,10.742,10.661,11.184,10.908,10.453,9.469,8.505,8.035,7.903,8.094,8.507,8.368,8.245,8.309,8.421,8.479,
Grenada,GRD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,171.937,165.955,153.889,142.945,133.099,130.951,127.36,126.282,119.192,114.324,111.293,110.019,108.577,109.087,108.616,107.159,104.882,103.123,101.366,102.11,102.235,93.185,97.157,103.758,98.827,101.425,99.989,96.532,87.891,87.837,85.629,87.036,83.331,79.916,75.849,71.044,67.291,63.858,50.743,46.118,45.566,44.442,43.44,42.914,41.809,41.411,41.315,41.016,40.566,40.12,39.433,38.699,37.726,36.587,35.112,34.957,34.597,34.69,34.553,34.096,33.472,32.72,
Greenland,GRL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.232,106.006,102.264,98.007,101.244,107.2,109.28,110.616,111.029,112.133,104.191,94.298,83.746,73.649,65.67,61.57,60.124,59.127,58.526,59.719,63.063,65.061,65.458,64.93,68.28,73.76,77.57,77.507,83.117,82.329,79.694,79.629,79.899,78.642,76.303,74.171,76.867,81.913,81.832,79.133,74.128,70.908,66.153,62.236,59.538,58.356,55.018,53.696,53.805,54.367,49.701,45.057,42.191,41.097,40.527,39.778,39.965,39.407,38.672,37.748,36.97,36.319,
Guatemala,GTM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,164.351,164.585,162.781,160.276,156.603,151.802,153.666,149.942,145.536,141.475,139.569,140.481,138.681,137.202,143.543,142.417,141.361,141.307,141.313,140.261,140.746,133.566,129.04,127.346,118.209,115.985,114.993,112.292,114.112,114.354,111.983,111.298,111.619,109.625,109.707,111.94,111.562,110.39,112.566,107.407,109.177,110.434,106.66,99.616,96.107,93.434,90.832,91.574,90.46,89.986,89.008,90.535,90.895,83.341,81.595,80.387,77.794,78.608,76.279,71.729,66.848,64.054,
Guam,GUM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,94.932,89.165,87.795,84.593,86.274,93.565,100.441,89.311,91.118,95.015,93.152,91.158,89.613,86.913,87.471,88.44,88.902,81.348,74.759,74.777,75.793,77.964,77.865,83.17,84.239,83.901,83.977,80.387,78.476,78.155,77.904,76.928,75.567,74.678,73.561,71.675,71.177,69.844,69.871,69.272,68.765,67.435,64.437,64.226,64.796,61.467,62.051,62.259,59.434,57.544,58.03,56.97,55.645,50.856,46.792,41.341,39.912,39.036,36.168,35.43,35.357,35.305,
Guyana,GUY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,145.253,139.458,133.596,129.165,123.742,121.518,119.393,117.391,110.156,108.057,110.295,105.535,104.934,107.523,105.653,103.279,102.475,100.108,98.562,95.398,89.778,99.731,102.619,106.113,109.014,111.01,113.705,121.196,129.756,126.996,125.757,112.351,109.687,110.129,108.537,109.662,107.87,106.798,107.852,105.22,102.276,98.17,96.687,95.236,91.83,91.116,89.608,87.54,84.919,82.172,80.478,78.026,75.301,74.269,73.888,73.404,71.979,70.484,69.664,68.995,67.801,66.556,
High income,HIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,42.95738324,43.49036209,41.90119875,40.1261756,39.27093888,40.33039717,41.5669909,41.32776914,40.87666805,41.52813279,43.11906845,42.57324451,41.43181785,40.38332721,40.17653163,39.24224482,37.92451614,37.16787529,36.10577086,35.42309079,35.10316422,34.24467999,33.6892718,32.41978356,31.29656352,30.36550715,29.46754806,29.02484886,29.29972431,29.68845333,30.29658519,30.20359429,29.40211564,28.58087082,27.83734594,26.75284689,25.97787607,25.48232657,25.20871132,24.91582196,24.67787022,23.77648883,22.86687397,22.24869072,21.96248444,21.72990071,22.00114106,22.32051727,22.32110379,21.4673449,20.03918206,18.63089894,17.67894466,16.39282883,15.3145766,14.24836166,13.3124471,12.41466648,11.6509608,11.33089042,11.07883775,11.15733075,
"Hong Kong SAR, China",HKG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,44.526,41.413,37.575,35.317,34.336,34.946,27.644,28.003,26.571,18.498,18.265,17.643,18.078,18.506,19.151,18.595,18.189,18.131,16.163,13.189,12.368,12.609,11.258,10.786,9.096,8.592,7.41,6.62,6.615,6.519,6.607,7.22,7.528,7.605,7.314,6.383,6.018,5.88,5.366,5.198,5.113,4.443,4.276,4.073,3.997,3.516,3.267,3.305,3.341,3.302,3.503,3.262,3.116,3.613,3.482,3.643,3.554,3.204,2.592,2.396,1.837,1.584,
Honduras,HND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,152.025,152.499,149.343,147.035,145.06,143.21,142.038,139.802,141.406,143.299,145.031,148.126,149.406,147.302,147.947,145.187,142.178,138.409,137.548,139.317,138.091,136.576,134.3,133.585,129.892,128.985,126.528,125.856,126.84,126.725,127.428,128.341,129.773,131.099,128.663,127.981,128.792,128.075,128.282,125.774,123.567,120.47,116.121,111.749,108.406,104.158,101.141,97.358,94.706,91.994,89.482,86.963,84.451,81.681,79.562,77.993,76.868,75.341,74.666,73.802,72.874,71.972,
Heavily indebted poor countries (HIPC),HPC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,153.5347764,154.2227023,155.0731442,155.5450109,156.512644,156.9830153,157.1196906,156.9531877,156.515535,158.1727449,159.7262644,161.9697921,162.5458777,161.2209296,160.5764367,159.0484852,157.5436048,156.3331604,154.5617409,153.4314152,152.0166349,150.5971019,149.7191365,148.6190125,147.6557936,147.3884827,146.0280651,144.482804,142.6613034,140.7084684,140.8797226,140.2620896,137.3445154,138.262253,137.3532487,136.2409471,137.0068086,135.1028146,133.9679293,134.8481854,133.2429182,133.2513209,131.6244527,129.1384329,127.8828985,126.6015147,124.7337983,122.9916127,121.0118,118.5070981,117.8841569,117.059673,114.7518953,112.6689104,111.439808,109.8734266,108.0556914,106.2154868,104.8462444,103.8225422,102.3057965,100.9999904,
Croatia,HRV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,42.765,42.37,41.205,39.164,39.173,43.465,49.008,50.327,50.378,48.59,47.835,50.511,51.673,51.493,51.602,51.071,49.7,48.583,48.075,47.294,44.701,42.366,40.925,39.268,38.853,38.341,36.19,33.889,31.849,28.831,27.073,24.824,21.962,20.665,20.124,19.881,21.056,20.566,17.298,16.538,16.181,16.694,16.177,15.281,14.826,15.164,14.603,14.452,14.578,13.726,12.58,11.725,11.138,10.432,10.218,9.784,9.885,9.557,9.041,9.062,8.895,8.637,
Haiti,HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,81.826,80.227,79.278,78.777,78.158,77.169,75.871,74.968,73.872,73.143,72.401,73.542,74.268,71.989,73.179,71.828,73.562,78.994,79.317,81.709,84.696,84.571,85.042,83.974,82.718,84.863,86.517,87.161,86.328,85.964,83.78,80.167,80.19,77.333,76.385,74.355,75.421,76.016,76.333,76.999,76.165,72.865,70.754,68.179,66.984,66.881,67.325,65.525,64.373,63.865,62.688,60.962,61.256,59.297,57.571,56.276,55.897,55.628,54.556,54.241,53.643,52.545,
Hungary,HUN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,52.398,52.697,47.486,44.002,41.076,40.588,44.596,50.226,51.832,51.721,48.812,49.414,54.386,61.712,73.453,77.494,77.995,77.273,76.387,74.887,69.153,63.217,58.323,53.014,50.974,50.517,48.768,47.836,44.615,41.003,38.126,36.045,34.814,34.68,35.096,33.253,30.799,28.644,26.884,24.439,24.049,22.442,21.809,21.114,21.365,20.392,19.967,19.76,20.376,20.017,18.6,18.444,20.211,22.217,24.276,23.966,25.509,23.913,22.762,21.994,22.286,22.148,
IBRD only,IBD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,93.84493685,91.46584526,97.44042942,101.3185091,95.11502804,91.25664725,87.92881095,83.9358581,85.55213188,83.9808,82.66702283,82.29679368,80.75526392,80.35229726,80.17029113,79.37249666,79.81672067,76.40518187,74.08528331,73.18488411,71.74848413,72.30126497,74.11552407,73.91336589,74.05897401,73.3535175,72.70405938,68.89650932,69.45022128,69.79329921,69.41064587,70.68905785,69.50106134,68.15476711,67.00993201,66.00642846,63.10292617,60.82539878,59.61460862,57.4619581,55.9864263,55.30250838,52.87247071,50.47250223,46.37830609,41.58589978,39.62496307,39.42972396,41.3213284,40.0035152,39.76752473,39.38602505,38.95231454,38.69353338,38.68204102,33.55882151,31.61841838,31.00293518,29.55211338,28.27945469,27.33022655,26.83698225,
IDA & IBRD total,IBT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,106.0747278,104.5250714,109.4599264,112.3008049,106.7086074,102.9386031,99.61619004,95.91902606,96.84205657,95.53210724,94.51948802,94.37436413,93.05725152,92.62383606,92.66894459,91.9628142,92.34569184,89.55092468,87.09135912,86.13748907,84.51829719,84.44059341,85.61527278,85.39756052,85.44448579,84.78343628,84.08686912,81.08081536,81.31424986,81.70419931,81.3790961,82.29357463,81.3887432,80.84049039,80.04241128,78.92912059,76.48974472,74.30984316,73.07353942,71.45382487,70.17319211,69.45206697,67.27206037,65.18675121,61.7619466,57.63118039,55.92186092,55.94698752,57.220092,56.25869431,56.48551557,56.23732753,56.08510848,55.9466364,55.60757249,51.60928481,49.95265078,49.17017208,48.25536285,47.46171192,46.74355335,46.38643458,
IDA total,IDA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,156.7246939,157.8257836,158.6464491,158.0908258,156.5111877,154.9049134,153.1409107,152.1786483,150.877475,151.2770964,151.8851018,152.725343,152.0599799,150.6243677,150.0781115,147.6555174,145.7723027,144.3619816,141.645302,141.6063018,140.369852,138.6129794,137.0313759,135.8868824,134.6967231,133.6137388,132.1001132,131.7638436,129.6782886,128.9638698,127.3910123,125.3743806,123.9579971,124.5886274,123.530904,121.0233679,119.3535212,117.0855474,115.4553157,115.0674636,113.9417161,112.7153765,110.9136294,109.3886792,107.5684751,104.9004716,102.960651,102.0700596,100.0201229,98.36064441,97.9650834,96.43595813,95.7070509,94.7676514,92.6947475,90.18354208,88.1867296,86.10641242,85.34543324,84.6500557,83.58317973,82.74464797,
IDA blend,IDB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,149.4248213,151.7938275,154.3012799,154.719535,152.7447015,150.9462054,147.8640447,144.9275533,141.2073504,139.5611764,139.0432526,139.2322701,139.2284858,139.7558329,140.4548292,138.2235162,134.6315189,132.1688081,129.5960712,129.1346235,127.7785999,125.6813108,122.5002342,122.677752,121.1499449,120.8395394,119.3369024,119.8589578,117.8322544,118.2726584,115.1911555,112.8355987,111.4507911,112.424354,111.6852753,107.9272131,105.5714746,101.8247116,99.91269704,99.42114499,98.03110105,96.54407354,95.00237597,94.15036162,91.59813334,89.91286074,87.41845213,86.16121379,85.23206768,84.61296568,84.3677304,83.92379548,84.17986539,84.03717013,82.23815285,78.19444876,74.98377337,73.04462473,72.57853097,71.86698557,70.96598682,70.41176906,
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,144.143,144.703,145.693,146.22,147.08,147.564,142.414,138.567,134.249,130.715,127.711,127.821,126.61,128.194,125.7,120.747,119.064,118.666,119.108,116.146,113.951,111.454,109.173,103.643,100.378,91.314,83.869,83.571,79.102,76.271,74.708,72.104,68.659,65.69,64.338,63.742,61.394,59.55,57.393,55.509,54.557,54.091,52.425,51.032,48.246,47.849,47.363,47.631,47.016,45.899,45.847,45.537,44.762,43.219,40.797,38.928,36.615,36.012,35.293,34.867,34.485,33.929,
IDA only,IDX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,159.94707,160.469365,160.5334212,159.5409054,158.1141151,156.5738231,155.3535861,155.2134227,154.928224,156.2054686,157.3254527,158.4864637,157.5797948,155.3308594,154.2695698,151.7930227,150.7044663,149.8128486,147.0793766,147.2843868,146.1847585,144.6673132,143.8651187,142.0764696,141.0026066,139.5338676,138.0091268,137.281921,135.1853018,133.9600561,133.1385176,131.3336994,129.9281901,130.412512,129.2262463,127.3437467,126.0391289,124.5367803,123.1002639,122.8207829,121.8952237,120.8553725,118.9287827,117.0471109,115.582425,112.4136827,110.7458576,110.0383486,107.4274614,105.2441503,104.7681012,102.6796801,101.4331445,100.0770049,97.85200968,96.08270686,94.67176855,92.51796888,91.61366931,90.92394825,89.77513017,88.79960763,
Isle of Man,IMN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,25.617,25.796,25.195,25.348,26.221,27.022,27.003,27.509,27.822,28.133,32.806,32.654,31.516,28.974,26.948,25.039,24.956,24.697,24.595,24.804,25.279,25.615,25.509,25.522,25.645,25.677,25.968,26.013,26.246,27.02,28.046,28.472,27.037,26.86,27.564,26.199,24.431,26.261,27.648,26.188,24.286,25.824,26.53,24.492,24.364,25.798,26.193,26.759,27.68,27.94,27.35,25.439,24.01,23.422,21.33,20.706,20.414,20.093,19.157,18.605,17.887,17.886,
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,148.417,149.385,149.209,148.552,148.623,151.004,152.563,155.038,154.484,153.396,152.163,154.814,156.177,157.879,155.834,152.156,149.66,137.853,137.546,144.883,145.341,149.661,148.568,145.902,144.93,143.129,142.136,125.57,130.778,130.494,122.287,128.465,128.913,123.529,124.343,122.403,114.425,111.706,110.369,104.382,100.704,99.575,93.536,86.914,73.229,55.703,47.951,45.112,48.306,41.494,39.222,36.935,34.535,33.962,34.643,22.432,20.025,20.42,19.275,17.701,17.278,17.234,
Not classified,INX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.783,8.159,9.713,11.021,12.281,13.346,13.22,13.774,13.417,14.341,15.571,17.897,19.987,21.401,21.948,21.949,21.105,20.416,20.859,21.455,21.654,20.907,20.117,18.632,17.646,16.082,15.704,15.311,14.702,14.498,15.814,16.584,16.457,15.454,14.375,14.338,15.842,17.063,19.05,20.021,19.615,19.879,19.449,18.854,17.568,16.689,16.387,16.909,16.533,15.939,14.665,12.403,11.332,9.655,8.511,7.924,7.217,6.603,6.37,5.796,5.867,5.941,
"Iran, Islamic Rep.",IRN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,106.43,105.209,104.05,104.333,102.743,101.032,100.367,106.518,112.143,116.896,119.454,121.142,121.763,122.885,124.97,127.995,133.291,135.34,138.33,142.69,142.827,142.084,140.704,137.871,134.528,129.361,122.292,111.823,102.205,94.044,85.872,75.329,69.624,62.178,51.797,46.965,42.741,39.719,38.016,36.898,35.483,34.432,33.655,33.229,33.222,33.331,33.917,34.106,34.128,34.439,34.998,36.442,39.277,40.234,39.594,37.97,37.001,39.664,37.878,33.325,30.776,30.155,
Iraq,IRQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.465,80.038,114.532,116.512,116.747,117.89,116.904,116.655,116.266,117.242,117.407,118.191,117.927,116.976,113.554,105.687,97.402,89.019,85.609,85.195,85.651,87.07,87.475,86.905,91.143,78.732,68.558,58.437,68.229,70.326,71.342,72.709,71.973,72.684,71.735,69.697,66.704,65.043,63.307,62.814,62.309,60.029,61.12,64.436,70.417,73.547,77.653,77.966,77.017,79.51,83.902,87.614,85.9,83.891,81.138,75.916,71.676,68.118,66.424,65.122,63.664,62.192,
Iceland,ISL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,77.853,75.79,77.346,79.537,81.997,83.879,86.296,80.732,75.835,76.702,71.141,68.921,72.11,67.427,63.972,62.275,59.111,55.633,55.276,53.726,53.707,49.03,47.186,42.627,39.169,36.544,38.424,38.317,37.819,32.771,32.803,30.828,27.519,24.699,23.354,22.265,21.695,23.114,24.389,24.039,22.926,20.426,18.554,16.159,13.6,13.125,12.976,13.664,14.078,14.028,12.881,11.257,10.787,8.671,8.199,7.482,6.709,6.047,5.699,5.538,5.51,5.395,
Israel,ISR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,50.24,44.731,41.805,41.261,42.121,41.364,40.374,35.461,32.941,37.725,46.658,43.522,40.45,41.712,43.207,44.67,44.453,40.544,39.55,38.723,36.439,32.98,30.852,30.919,28.953,25.881,22.063,20.699,21.337,20.777,20.344,20.736,19.24,19.157,18.836,18.931,18.828,17.201,18.02,17.553,17.29,16.741,16.348,16.288,15.683,15.096,14.445,14.136,14.142,13.732,13.367,12.449,11.518,10.263,9.919,9.937,9.505,8.724,8.086,8.12,7.58,7.614,
Italy,ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.981,19.368,18.797,19.912,22.505,24.553,26.074,26.553,27.201,26.625,26.955,27.479,29.216,30.426,32.297,31.441,29.718,26.411,24.525,22.339,19.758,17.844,16.863,15.722,14.449,12.704,11.04,10.196,10.074,9.517,9.021,8.565,8.12,8.257,7.803,7.361,7.029,6.368,6.359,7.088,7.26,7.043,6.953,7.062,7.251,7.017,6.836,6.811,7.188,7.051,6.867,6.653,6.503,5.954,5.675,5.214,4.883,4.438,4.133,3.878,3.881,3.993,
Jamaica,JAM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,148.708,149.719,144.427,143.761,142.779,151.41,153.281,155.297,157.424,157.269,157.339,155.886,153.278,149.996,146.365,141.354,136.301,135.858,135.238,135.956,134.483,130.685,127.787,125.784,122.705,120.857,117.651,115.851,113.342,110.144,104.445,105.007,105.071,103.286,100.855,97.751,92.383,91.028,88.956,83.9,74.835,73.052,70.518,69.101,68.767,66.019,65.782,59.595,58.165,56.882,52.838,52.6,52.798,50.954,46.678,45.715,41.868,38.554,35.232,33.952,33.313,32.764,
Jordan,JOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,130.235,133.151,135.811,138.834,137.421,137.75,131.539,126.226,119.486,99.368,99.08,103.267,106.365,103.664,99.267,98.133,94.628,93.575,86.779,84.405,84.178,80.828,76.371,72.999,66.189,63.119,60.986,59.025,55.179,54.384,54.236,52.967,51.283,50.528,50.829,51.194,48.006,44.538,40.503,38.189,35.928,34.842,34.325,34.534,35.454,34.128,33.616,34.858,34.715,35.304,36.014,32.468,32.793,33.087,31.85,30.402,28.903,27.941,27.314,26.578,25.812,25.369,
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.261,4.348,4.015,3.444,2.836,2.912,3.411,4.706,4.755,4.751,4.735,4.685,4.833,4.856,4.579,4.073,3.581,3.336,3.367,3.321,3.438,3.643,3.937,4.148,4.171,3.771,3.618,3.671,3.491,3.394,3.484,3.779,3.989,4.036,4.087,3.981,4.045,4.335,4.611,4.881,5.426,5.744,5.973,5.696,5.565,5.233,5.15,5.046,5.122,4.887,4.561,4.408,4.341,4.371,4.345,4.027,3.742,3.29,2.992,2.808,2.887,2.903,
Kazakhstan,KAZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,70.54,61.149,44.753,35.708,36.064,40.639,43.761,43.243,41.283,39.19,38.582,38.111,37.254,35.188,34.12,34.747,35.553,37.009,37.114,38.362,38.601,40.574,41.5,41.604,41.645,41.715,41.478,40.4,41.911,46.879,51.613,53.875,53.888,54.747,54.299,52.054,45.251,40.886,37.909,34.058,32.28,28.982,26.587,26.024,25.805,26.482,28.091,30.012,31.186,30.82,29.575,30.574,32.812,35.086,35.737,31.948,28.343,24.787,23.582,22.056,22.878,21.877,
Kenya,KEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,173.665,175.998,174.612,172.11,168.272,169.284,171.866,174.438,174.251,172.672,168.027,175.017,173.435,167.733,163.077,162.858,164.758,163.307,160.686,158.882,155.947,157.433,149.246,142.409,144.144,140.366,135.723,136.975,133.797,130.06,127.235,123.761,120.743,117.43,115.827,114.684,116.479,114.78,116.52,115.988,114.962,117.281,114.05,112.337,112.52,109.26,107.551,108.003,106.586,103.526,101.767,97.342,93.702,90.858,86.955,81.426,76.813,72.354,71.298,69.578,64.939,64.185,
Kyrgyz Republic,KGZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,78.348,66.157,51.449,48.065,52.805,55.279,53.755,52.71,52.09,53.184,53.488,51.817,50.138,47.12,44.349,42.507,41.77,41.462,40.761,39.927,38.722,39.089,39.429,41.176,43.201,45.422,46.371,45.677,44.778,46.308,50.865,56.149,58.134,65.185,63.957,61.643,59.606,50.871,44.692,39.752,36.096,32.359,31.728,29.212,28.117,27.567,28.622,30.151,31.751,35.129,37.584,43.567,45.369,46.479,47.091,44.121,41.777,39.144,38.73,38.365,36.048,34.697,
Cambodia,KHM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,91.933,91.461,89.981,87.604,87.521,86.612,86.051,86.499,86.994,86.603,89.983,92.636,92.581,84.022,71.89,62.524,55.602,46.097,54.127,65.173,79.578,80.02,78.059,75.778,73.456,69.903,68.357,71.662,70.601,76.625,82.908,89.996,93.565,87.136,77.826,64.868,52.339,49.984,51.268,53.376,54.402,57.032,54.921,51.36,48.923,49.134,48.537,47.897,46.679,46.735,49.316,50.984,52.85,53.473,52.125,49.999,48.646,48.05,47.823,46.894,46.341,45.453,
Kiribati,KIR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,95.495,95.241,95.246,95.18,94.314,94.482,95.035,94.644,92.886,90.846,89.032,86.607,83.255,79.33,75.832,72.289,71.246,71.088,69.474,68.962,69.09,69.12,69.456,67.891,67.284,68.235,67.477,66.541,65.388,62.585,59.382,55.867,51.23,46.636,44.881,44.059,45.333,45.342,45.91,45.907,44.063,42.862,41.494,40.377,41.023,41.149,41.862,43.462,44.76,44.813,44.653,45.192,44.464,43.988,43.368,43.365,43.56,43.559,43.797,43.123,41.865,40.477,
St. Kitts and Nevis,KNA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,191.201,185.157,179.891,179.906,173.634,164.943,155.671,145.791,137.745,134.945,135.147,143.017,147.462,151.929,158.825,161.218,157.231,145.529,133.394,126.206,124.97,125.557,126.079,116.877,105.995,100.593,91.529,85.982,83.534,82.543,80.441,75.844,70.744,69.943,67.982,68.964,67.828,69.993,71.388,72.675,71.544,67.656,63.815,60.864,58.225,55.716,53.323,50.696,49.141,47.745,46.161,45.142,43.438,42.27,41.802,41.586,41.64,41.163,40.66,40.289,39.388,38.154,
"Korea, Rep.",KOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,32.081,30.26,28.178,25.327,22.893,21.03,19.875,18.6,12.711,12.932,12.723,12.409,12.007,12.989,14.325,14.826,15.448,16.713,15.234,13.976,12.409,14.825,16.104,15.018,13.694,11.12,9.484,7.856,6.389,5.029,4.081,3.694,3.412,2.796,2.527,2.306,2.145,2.041,1.971,1.895,1.81,1.71,1.615,1.538,1.493,1.74,2.073,2.292,2.461,2.472,2.789,2.966,3.167,3.226,3.174,2.987,2.838,2.473,2.363,2.387,2.371,2.211,
Kuwait,KWT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,175.432,178.172,179.267,180.67,181.984,183.351,167.511,160.289,154.498,157.078,146.625,136.575,126.101,124.796,123.007,117.738,105.316,96.895,88.691,81.275,77.347,72.944,67.146,59.292,55.876,52.699,46.473,40.771,35.336,31.212,27.376,23.634,23.011,27.393,30.708,32.943,30.568,25.477,21.391,19.326,18.084,17.741,17.514,18.085,17.589,16.735,16.183,15.467,14.837,13.923,12.334,10.236,8.968,8.318,7.908,7.146,6.652,6.248,5.85,5.998,5.934,5.638,
